user_id,first_name,last_name,address,city,phone,email,username,password
1700,Barrett,Toyama,4252 N Washington Ave #9,Kennedale,817-765-5781,barrett.toyama@toyama.org,,
1701,Helga,Fredicks,42754 S Ash Ave,Buffalo,716-752-4114,helga_fredicks@yahoo.com,,
1702,Ashlyn,Pinilla,703 Beville Rd,Opa Locka,305-670-9628,apinilla@cox.net,,
1703,Fausto,Agramonte,5 Harrison Rd,New York,212-313-1783,fausto_agramonte@yahoo.com,,
1704,Ronny,Caiafa,73 Southern Blvd,Philadelphia,215-605-7570,ronny.caiafa@caiafa.org,,
1705,Marge,Limmel,189 Village Park Rd,Crestview,850-430-1663,marge@gmail.com,,
1706,Norah,Waymire,6 Middlegate Rd #106,San Francisco,415-306-7897,norah.waymire@gmail.com,,
1707,Aliza,Baltimore,1128 Delaware St,San Jose,408-504-3552,aliza@aol.com,,
1708,Mozell,Pelkowski,577 Parade St,South San Francisco,650-947-1215,mpelkowski@pelkowski.org,,
1709,Viola,Bitsuie,70 Mechanic St,Northridge,818-864-4875,viola@gmail.com,,
1710,Franklyn,Emard,4379 Highway 116,Philadelphia,215-558-8189,femard@emard.com,,
1711,Willodean,Konopacki,55 Hawthorne Blvd,Lafayette,337-253-8384,willodean_konopacki@konopacki.org,,
1712,Beckie,Silvestrini,7116 Western Ave,Dearborn,313-533-4884,beckie.silvestrini@silvestrini.com,,
1713,Rebecka,Gesick,2026 N Plankinton Ave #3,Austin,512-213-8574,rgesick@gesick.org,,
1714,Frederica,Blunk,99586 Main St,Dallas,214-428-2285,frederica_blunk@gmail.com,,
1715,Glen,Bartolet,8739 Hudson St,Vashon,206-697-5796,glen_bartolet@hotmail.com,,
1716,Freeman,Gochal,383 Gunderman Rd #197,Coatesville,610-476-3501,freeman_gochal@aol.com,,
1717,Vincent,Meinerding,4441 Point Term Mkt,Philadelphia,215-372-1718,vincent.meinerding@hotmail.com,,
1718,Rima,Bevelacqua,2972 Lafayette Ave,Gardena,310-858-5079,rima@cox.net,,
1719,Glendora,Sarbacher,2140 Diamond Blvd,Rohnert Park,707-653-8214,gsarbacher@gmail.com,,
1720,Avery,Steier,93 Redmond Rd #492,Orlando,407-808-9439,avery@cox.net,,
1721,Cristy,Lother,3989 Portage Tr,Escondido,760-971-4322,cristy@lother.com,,
1722,Nicolette,Brossart,1 Midway Rd,Westborough,508-837-9230,nicolette_brossart@brossart.com,,
1723,Tracey,Modzelewski,77132 Coon Rapids Blvd Nw,Conroe,936-264-9294,tracey@hotmail.com,,
1724,Virgina,Tegarden,755 Harbor Way,Milwaukee,414-214-8697,virgina_tegarden@tegarden.com,,
1725,Tiera,Frankel,87 Sierra Rd,El Monte,626-636-4117,tfrankel@aol.com,,
1726,Alaine,Bergesen,7667 S Hulen St #42,Yonkers,914-300-9193,alaine_bergesen@cox.net,,
1727,Earleen,Mai,75684 S Withlapopka Dr #32,Dallas,214-289-1973,earleen_mai@cox.net,,
1728,Leonida,Gobern,5 Elmwood Park Blvd,Biloxi,228-235-5615,leonida@gobern.org,,
1729,Ressie,Auffrey,23 Palo Alto Sq,Miami,305-604-8981,ressie.auffrey@yahoo.com,,
1730,Justine,Mugnolo,38062 E Main St,New York,212-304-9225,jmugnolo@yahoo.com,,
1731,Eladia,Saulter,3958 S Dupont Hwy #7,Ramsey,201-474-4924,eladia@saulter.com,,
1732,Chaya,Malvin,560 Civic Center Dr,Ann Arbor,734-928-5182,chaya@malvin.com,,
1733,Gwenn,Suffield,3270 Dequindre Rd,Deer Park,631-258-6558,gwenn_suffield@suffield.org,,
1734,Salena,Karpel,1 Garfield Ave #7,Canton,330-791-8557,skarpel@cox.net,,
1735,Yoko,Fishburne,9122 Carpenter Ave,New Haven,203-506-4706,yoko@fishburne.com,,
1736,Taryn,Moyd,48 Lenox St,Fairfax,703-322-4041,taryn.moyd@hotmail.com,,
1737,Katina,Polidori,5 Little River Tpke,Wilmington,978-626-2978,katina_polidori@aol.com,,
1738,Rickie,Plumer,3 N Groesbeck Hwy,Toledo,419-693-1334,rickie.plumer@aol.com,,
1739,Alex,Loader,37 N Elm St #916,Tacoma,253-660-7821,alex@loader.com,,
1740,Lashon,Vizarro,433 Westminster Blvd #590,Roseville,916-741-7884,lashon@aol.com,,
1741,Lauran,Burnard,66697 Park Pl #3224,Riverton,307-342-7795,lburnard@burnard.com,,
1742,Ceola,Setter,96263 Greenwood Pl,Warren,207-627-7565,ceola.setter@setter.org,,
1743,My,Rantanen,8 Mcarthur Ln,Richboro,215-491-5633,my@hotmail.com,,
1744,Lorrine,Worlds,8 Fair Lawn Ave,Tampa,813-769-2939,lorrine.worlds@worlds.com,,
1745,Peggie,Sturiale,9 N 14th St,El Cajon,619-608-1763,peggie@cox.net,,
1746,Marvel,Raymo,9 Vanowen St,College Station,979-718-8968,mraymo@yahoo.com,,
1747,Daron,Dinos,18 Waterloo Geneva Rd,Highland Park,847-233-3075,daron_dinos@cox.net,,
1748,An,Fritz,506 S Hacienda Dr,Atlantic City,609-228-5265,an_fritz@hotmail.com,,
1749,Portia,Stimmel,3732 Sherman Ave,Bridgewater,908-722-7128,portia.stimmel@aol.com,,
1750,Rhea,Aredondo,25657 Live Oak St,Brooklyn,718-560-9537,rhea_aredondo@cox.net,,
1751,Benedict,Sama,4923 Carey Ave,Saint Louis,314-787-1588,bsama@cox.net,,
1752,Alyce,Arias,3196 S Rider Trl,Stockton,209-317-1801,alyce@arias.org,,
1753,Heike,Berganza,3 Railway Ave #75,Little Falls,973-936-5095,heike@gmail.com,,
1754,Carey,Dopico,87393 E Highland Rd,Indianapolis,317-578-2453,carey_dopico@dopico.org,,
1755,Dottie,Hellickson,67 E Chestnut Hill Rd,Seattle,206-540-6076,dottie@hellickson.org,,
1756,Deandrea,Hughey,33 Lewis Rd #46,Burlington,336-822-7652,deandrea@yahoo.com,,
1757,Kimberlie,Duenas,8100 Jacksonville Rd #7,Hays,785-629-8542,kimberlie_duenas@yahoo.com,,
1758,Martina,Staback,7 W Wabansia Ave #227,Orlando,407-471-6908,martina_staback@staback.com,,
1759,Skye,Fillingim,25 Minters Chapel Rd #9,Minneapolis,612-508-2655,skye_fillingim@yahoo.com,,
1760,Jade,Farrar,6882 Torresdale Ave,Columbia,803-352-5387,jade.farrar@yahoo.com,,
1761,Charlene,Hamilton,985 E 6th Ave,Santa Rosa,707-300-1771,charlene.hamilton@hotmail.com,,
1762,Geoffrey,Acey,7 West Ave #1,Palatine,847-222-1734,geoffrey@gmail.com,,
1763,Stevie,Westerbeck,26659 N 13th St,Costa Mesa,949-867-4077,stevie.westerbeck@yahoo.com,,
1764,Pamella,Fortino,669 Packerland Dr #1438,Denver,303-404-2210,pamella@fortino.com,,
1765,Harrison,Haufler,759 Eldora St,New Haven,203-801-6193,hhaufler@hotmail.com,,
1766,Johnna,Engelberg,5 S Colorado Blvd #449,Bothell,425-986-7573,jengelberg@engelberg.org,,
1767,Buddy,Cloney,944 Gaither Dr,Strongsville,440-989-5826,buddy.cloney@yahoo.com,,
1768,Dalene,Riden,66552 Malone Rd,Plaistow,603-315-6839,dalene.riden@aol.com,,
1769,Jerry,Zurcher,77 Massillon Rd #822,Satellite Beach,321-518-5938,jzurcher@zurcher.org,,
1770,Haydee,Denooyer,25346 New Rd,New York,212-792-8658,hdenooyer@denooyer.org,,
1771,Joseph,Cryer,60 Fillmore Ave,Huntington Beach,714-584-2237,joseph_cryer@cox.net,,
1772,Deonna,Kippley,57 Haven Ave #90,Southfield,248-913-4677,deonna_kippley@hotmail.com,,
1773,Raymon,Calvaresi,6538 E Pomona St #60,Indianapolis,317-825-4724,raymon.calvaresi@gmail.com,,
1774,Alecia,Bubash,6535 Joyce St,Wichita Falls,940-276-7922,alecia@aol.com,,
1775,Ma,Layous,78112 Morris Ave,North Haven,203-721-3388,mlayous@hotmail.com,,
1776,Detra,Coyier,96950 Hidden Ln,Aberdeen,410-739-9277,detra@aol.com,,
1777,Terrilyn,Rodeigues,3718 S Main St,New Orleans,504-463-4384,terrilyn.rodeigues@cox.net,,
1778,Salome,Lacovara,9677 Commerce Dr,Richmond,804-550-5097,slacovara@gmail.com,,
1779,Garry,Keetch,5 Green Pond Rd #4,Southampton,215-979-8776,garry_keetch@hotmail.com,,
1780,Matthew,Neither,636 Commerce Dr #42,Shakopee,952-651-7597,mneither@yahoo.com,,
1781,Theodora,Restrepo,42744 Hamann Industrial Pky #82,Miami,305-936-8226,theodora.restrepo@restrepo.com,,
1782,Noah,Kalafatis,1950 5th Ave,Milwaukee,414-263-5287,noah.kalafatis@aol.com,,
1783,Carmen,Sweigard,61304 N French Rd,Somerset,732-941-2621,csweigard@sweigard.com,,
1784,Lavonda,Hengel,87 Imperial Ct #79,Fargo,701-898-2154,lavonda@cox.net,,
1785,Junita,Stoltzman,94 W Dodge Rd,Carson City,775-638-9963,junita@aol.com,,
1786,Herminia,Nicolozakes,4 58th St #3519,Scottsdale,602-954-5141,herminia@nicolozakes.org,,
1787,Casie,Good,5221 Bear Valley Rd,Nashville,615-390-2251,casie.good@aol.com,,
1788,Reena,Maisto,9648 S Main,Salisbury,410-351-1863,reena@hotmail.com,,
1789,Mirta,Mallett,7 S San Marcos Rd,New York,212-870-1286,mirta_mallett@gmail.com,,
1790,Cathrine,Pontoriero,812 S Haven St,Amarillo,806-703-1435,cathrine.pontoriero@pontoriero.com,,
1791,Filiberto,Tawil,3882 W Congress St #799,Los Angeles,323-765-2528,ftawil@hotmail.com,,
1792,Raul,Upthegrove,4 E Colonial Dr,La Mesa,619-509-5282,rupthegrove@yahoo.com,,
1793,Sarah,Candlish,45 2nd Ave #9759,Atlanta,770-732-1194,sarah.candlish@gmail.com,,
1794,Lucy,Treston,57254 Brickell Ave #372,Worcester,508-769-5250,lucy@cox.net,,
1795,Judy,Aquas,8977 Connecticut Ave Nw #3,Niles,269-756-7222,jaquas@aquas.com,,
1796,Yvonne,Tjepkema,9 Waydell St,Fairfield,973-714-1721,yvonne.tjepkema@hotmail.com,,
1797,Kayleigh,Lace,43 Huey P Long Ave,Lafayette,337-740-9323,kayleigh.lace@yahoo.com,,
1798,Felix,Hirpara,7563 Cornwall Rd #4462,Denver,717-491-5643,felix_hirpara@cox.net,,
1799,Tresa,Sweely,22 Bridle Ln,Valley Park,314-359-9566,tresa_sweely@hotmail.com,,
1800,Kristeen,Turinetti,70099 E North Ave,Arlington,817-213-8851,kristeen@gmail.com,,
1801,Jenelle,Regusters,3211 E Northeast Loop,Tampa,813-932-8715,jregusters@regusters.com,,
1802,Renea,Monterrubio,26 Montgomery St,Atlanta,770-679-4752,renea@hotmail.com,,
1803,Olive,Matuszak,13252 Lighthouse Ave,Cathedral City,760-938-6069,olive@aol.com,,
1804,Ligia,Reiber,206 Main St #2804,Lansing,517-906-1108,lreiber@cox.net,,
1805,Christiane,Eschberger,96541 W Central Blvd,Phoenix,602-390-4944,christiane.eschberger@yahoo.com,,
1806,Goldie,Schirpke,34 Saint George Ave #2,Bangor,207-295-7569,goldie.schirpke@yahoo.com,,
1807,Loreta,Timenez,47857 Coney Island Ave,Clinton,301-696-6420,loreta.timenez@hotmail.com,,
1808,Fabiola,Hauenstein,8573 Lincoln Blvd,York,717-809-3119,fabiola.hauenstein@hauenstein.org,,
1809,Amie,Perigo,596 Santa Maria Ave #7913,Mesquite,972-419-7946,amie.perigo@yahoo.com,,
1810,Raina,Brachle,3829 Ventura Blvd,Butte,406-318-1515,raina.brachle@brachle.org,,
1811,Erinn,Canlas,13 S Hacienda Dr,Livingston,973-767-3008,erinn.canlas@canlas.com,,
1812,Cherry,Lietz,40 9th Ave Sw #91,Waterford,248-980-6904,cherry@lietz.com,,
1813,Kattie,Vonasek,2845 Boulder Crescent St,Cleveland,216-923-3715,kattie@vonasek.org,,
1814,Lilli,Scriven,33 State St,Abilene,325-631-1560,lilli@aol.com,,
1815,Whitley,Tomasulo,2 S 15th St,Fort Worth,817-526-4408,whitley.tomasulo@aol.com,,
1816,Barbra,Adkin,4 Kohler Memorial Dr,Brooklyn,718-201-3751,badkin@hotmail.com,,
1817,Hermila,Thyberg,1 Rancho Del Mar Shopping C,Providence,401-893-4882,hermila_thyberg@hotmail.com,,
1818,Jesusita,Flister,3943 N Highland Ave,Lancaster,717-885-9118,jesusita.flister@hotmail.com,,
1819,Caitlin,Julia,5 Williams St,Johnston,401-948-4982,caitlin.julia@julia.org,,
1820,Roosevelt,Hoffis,60 Old Dover Rd,Hialeah,305-622-4739,roosevelt.hoffis@aol.com,,
1821,Helaine,Halter,8 Sheridan Rd,Jersey City,201-832-4168,hhalter@yahoo.com,,
1822,Lorean,Martabano,85092 Southern Blvd,San Antonio,210-856-4979,lorean.martabano@hotmail.com,,
1823,France,Buzick,64 Newman Springs Rd E,Brooklyn,718-478-8504,france.buzick@yahoo.com,,
1824,Justine,Ferrario,48 Stratford Ave,Pomona,909-993-3242,jferrario@hotmail.com,,
1825,Adelina,Nabours,80 Pittsford Victor Rd #9,Cleveland,216-230-4892,adelina_nabours@gmail.com,,
1826,Derick,Dhamer,87163 N Main Ave,New York,212-304-4515,ddhamer@cox.net,,
1827,Jerry,Dallen,393 Lafayette Ave,Richmond,804-762-9576,jerry.dallen@yahoo.com,,
1828,Leota,Ragel,99 5th Ave #33,Trion,706-221-4243,leota.ragel@gmail.com,,
1829,Jutta,Amyot,49 N Mays St,Broussard,337-515-1438,jamyot@hotmail.com,,
1830,Aja,Gehrett,993 Washington Ave,Nutley,973-544-2677,aja_gehrett@hotmail.com,,
1831,Kirk,Herritt,88 15th Ave Ne,Vestal,607-407-3716,kirk.herritt@aol.com,,
1832,Leonora,Mauson,3381 E 40th Ave,Passaic,973-412-2995,leonora@yahoo.com,,
1833,Winfred,Brucato,201 Ridgewood Rd,Moscow,208-252-4552,winfred_brucato@hotmail.com,,
1834,Tarra,Nachor,39 Moccasin Dr,San Francisco,415-411-1775,tarra.nachor@cox.net,,
1835,Corinne,Loder,4 Carroll St,North Attleboro,508-942-4186,corinne@loder.org,,
1836,Dulce,Labreche,9581 E Arapahoe Rd,Rochester,248-357-8718,dulce_labreche@yahoo.com,,
1837,Kate,Keneipp,33 N Michigan Ave,Green Bay,920-353-6377,kate_keneipp@yahoo.com,,
1838,Kaitlyn,Ogg,2 S Biscayne Blvd,Baltimore,410-665-4903,kaitlyn.ogg@gmail.com,,
1839,Sherita,Saras,8 Us Highway 22,Colorado Springs,719-669-1664,sherita.saras@cox.net,,
1840,Lashawnda,Stuer,7422 Martin Ave #8,Toledo,419-588-8719,lstuer@cox.net,,
1841,Ernest,Syrop,94 Chase Rd,Hyattsville,301-998-9644,ernest@cox.net,,
1842,Nobuko,Halsey,8139 I Hwy 10 #92,New Bedford,508-855-9887,nobuko.halsey@yahoo.com,,
1843,Lavonna,Wolny,5 Cabot Rd,Mc Lean,703-483-1970,lavonna.wolny@hotmail.com,,
1844,Lashaunda,Lizama,3387 Ryan Dr,Hanover,410-678-2473,llizama@cox.net,,
1845,Mariann,Bilden,3125 Packer Ave #9851,Austin,512-223-4791,mariann.bilden@aol.com,,
1846,Helene,Rodenberger,347 Chestnut St,Peoria,623-461-8551,helene@aol.com,,
1847,Roselle,Estell,8116 Mount Vernon Ave,Bucyrus,419-571-5920,roselle.estell@hotmail.com,,
1848,Samira,Heintzman,8772 Old County Rd #5410,Kent,206-311-4137,sheintzman@hotmail.com,,
1849,Margart,Meisel,868 State St #38,Cincinnati,513-617-2362,margart_meisel@yahoo.com,,
1850,Kristofer,Bennick,772 W River Dr,Bloomington,812-368-1511,kristofer.bennick@yahoo.com,,
1851,Weldon,Acuff,73 W Barstow Ave,Arlington Heights,847-353-2156,wacuff@gmail.com,,
1852,Shalon,Shadrick,61047 Mayfield Ave,Brooklyn,718-232-2337,shalon@cox.net,,
1853,Denise,Patak,2139 Santa Rosa Ave,Orlando,407-446-4358,denise@patak.org,,
1854,Louvenia,Beech,598 43rd St,Beverly Hills,310-820-2117,louvenia.beech@beech.com,,
1855,Audry,Yaw,70295 Pioneer Ct,Brandon,813-797-4816,audry.yaw@yaw.org,,
1856,Kristel,Ehmann,92899 Kalakaua Ave,El Paso,915-452-1290,kristel.ehmann@aol.com,,
1857,Vincenza,Zepp,395 S 6th St #2,El Cajon,619-603-5125,vzepp@gmail.com,,
1858,Elouise,Gwalthney,9506 Edgemore Ave,Bladensburg,301-841-5012,egwalthney@yahoo.com,,
1859,Venita,Maillard,72119 S Walker Ave #63,Anaheim,714-523-6653,venita_maillard@gmail.com,,
1860,Kasandra,Semidey,369 Latham St #500,Saint Louis,314-732-9131,kasandra_semidey@semidey.com,,
1861,Xochitl,Discipio,3158 Runamuck Pl,Round Rock,512-233-1831,xdiscipio@gmail.com,,
1862,Maile,Linahan,9 Plainsboro Rd #598,Greensboro,336-670-2640,mlinahan@yahoo.com,,
1863,Krissy,Rauser,8728 S Broad St,Coram,631-443-4710,krauser@cox.net,,
1864,Pete,Dubaldi,2215 Prosperity Dr,Lyndhurst,201-825-2514,pdubaldi@hotmail.com,,
1865,Linn,Paa,1 S Pine St,Memphis,901-412-4381,linn_paa@paa.com,,
1866,Paris,Wide,187 Market St,Atlanta,404-505-4445,paris@hotmail.com,,
1867,Wynell,Dorshorst,94290 S Buchanan St,Pacifica,650-473-1262,wynell_dorshorst@dorshorst.org,,
1868,Quentin,Birkner,7061 N 2nd St,Burnsville,952-702-7993,qbirkner@aol.com,,
1869,Regenia,Kannady,10759 Main St,Scottsdale,480-726-1280,regenia.kannady@cox.net,,
1870,Sheron,Louissant,97 E 3rd St #9,Long Island City,718-976-8610,sheron@aol.com,,
1871,Izetta,Funnell,82 Winsor St #54,Atlanta,770-844-3447,izetta.funnell@hotmail.com,,
1872,Rodolfo,Butzen,41 Steel Ct,Northfield,507-210-3510,rodolfo@hotmail.com,,
1873,Zona,Colla,49440 Dearborn St,Norwalk,203-461-1949,zona@hotmail.com,,
1874,Serina,Zagen,7 S Beverly Dr,Fort Wayne,260-273-3725,szagen@aol.com,,
1875,Paz,Sahagun,919 Wall Blvd,Meridian,601-927-8287,paz_sahagun@cox.net,,
1876,Markus,Lukasik,89 20th St E #779,Sterling Heights,586-970-7380,markus@yahoo.com,,
1877,Jaclyn,Bachman,721 Interstate 45 S,Colorado Springs,719-853-3600,jaclyn@aol.com,,
1878,Cyril,Daufeldt,3 Lawton St,New York,212-745-8484,cyril_daufeldt@daufeldt.com,,
1879,Gayla,Schnitzler,38 Pleasant Hill Rd,Hayward,510-686-3407,gschnitzler@gmail.com,,
1880,Erick,Nievas,45 E Acacia Ct,Chicago,773-704-9903,erick_nievas@aol.com,,
1881,Jennie,Drymon,63728 Poway Rd #1,Scranton,570-218-4831,jennie@cox.net,,
1882,Mitsue,Scipione,77 222 Dr,Oroville,530-986-9272,mscipione@scipione.com,,
1883,Ciara,Ventura,53 W Carey St,Port Jervis,845-823-8877,cventura@yahoo.com,,
1884,Galen,Cantres,617 Nw 36th Ave,Brook Park,216-600-6111,galen@yahoo.com,,
1885,Truman,Feichtner,539 Coldwater Canyon Ave,Bloomfield,973-852-2736,tfeichtner@yahoo.com,,
1886,Gail,Kitty,735 Crawford Dr,Anchorage,907-435-9166,gail@kitty.com,,
1887,Dalene,Schoeneck,910 Rahway Ave,Philadelphia,215-268-1275,dalene@schoeneck.org,,
1888,Gertude,Witten,7 Tarrytown Rd,Cincinnati,513-977-7043,gertude.witten@gmail.com,,
1889,Lizbeth,Kohl,35433 Blake St #588,Gardena,310-699-1222,lizbeth@yahoo.com,,
1890,Glenn,Berray,29 Cherry St #7073,Des Moines,515-370-7348,gberray@gmail.com,,
1891,Lashandra,Klang,810 N La Brea Ave,King of Prussia,610-809-1818,lashandra@yahoo.com,,
1892,Lenna,Newville,987 Main St,Raleigh,919-623-2524,lnewville@newville.com,,
1893,Laurel,Pagliuca,36 Enterprise St Se,Richland,509-695-5199,laurel@yahoo.com,,
1894,Mireya,Frerking,8429 Miller Rd,Pelham,914-868-5965,mireya.frerking@hotmail.com,,
1895,Annelle,Tagala,5 W 7th St,Parkville,410-757-1035,annelle@yahoo.com,,
1896,Dean,Ketelsen,2 Flynn Rd,Hicksville,516-847-4418,dean_ketelsen@gmail.com,,
1897,Levi,Munis,2094 Ne 36th Ave,Worcester,508-456-4907,levi.munis@gmail.com,,
1898,Sylvie,Ryser,649 Tulane Ave,Tulsa,918-644-9555,sylvie@aol.com,,
1899,Sharee,Maile,2094 Montour Blvd,Muskegon,231-467-9978,sharee_maile@aol.com,,
1900,Cordelia,Storment,393 Hammond Dr,Lafayette,337-566-6001,cordelia_storment@aol.com,,
1901,Mollie,Mcdoniel,8590 Lake Lizzie Dr,Bowling Green,419-975-3182,mollie_mcdoniel@yahoo.com,,
1902,Brett,Mccullan,87895 Concord Rd,La Mesa,619-461-9984,brett.mccullan@mccullan.com,,
1903,Teddy,Pedrozo,46314 Route 130,Bridgeport,203-892-3863,teddy_pedrozo@aol.com,,
1904,Tasia,Andreason,4 Cowesett Ave,Kearny,201-920-9002,tasia_andreason@yahoo.com,,
1905,Hubert,Walthall,95 Main Ave #2,Barberton,330-903-1345,hubert@walthall.org,,
1906,Arthur,Farrow,28 S 7th St #2824,Englewood,201-238-5688,arthur.farrow@yahoo.com,,
1907,Vilma,Berlanga,79 S Howell Ave,Grand Rapids,616-737-3085,vberlanga@berlanga.com,,
1908,Billye,Miro,36 Lancaster Dr Se,Pearl,601-567-5386,billye_miro@cox.net,,
1909,Glenna,Slayton,2759 Livingston Ave,Memphis,901-640-9178,glenna_slayton@cox.net,,
1910,Mitzie,Hudnall,17 Jersey Ave,Englewood,303-402-1940,mitzie_hudnall@yahoo.com,,
1911,Bernardine,Rodefer,2 W Grand Ave,Memphis,901-901-4726,bernardine_rodefer@yahoo.com,,
1912,Staci,Schmaltz,18 Coronado Ave #563,Pasadena,626-866-2339,staci_schmaltz@aol.com,,
1913,Nichelle,Meteer,72 Beechwood Ter,Chicago,773-225-9985,nichelle_meteer@meteer.com,,
1914,Janine,Rhoden,92 Broadway,Astoria,718-228-5894,jrhoden@yahoo.com,,
1915,Ettie,Hoopengardner,39 Franklin Ave,Richland,509-755-5393,ettie.hoopengardner@hotmail.com,,
1916,Eden,Jayson,4 Iwaena St,Baltimore,410-890-7866,eden_jayson@yahoo.com,,
1917,Lynelle,Auber,32820 Corkwood Rd,Newark,973-860-8610,lynelle_auber@gmail.com,,
1918,Merissa,Tomblin,34 Raritan Center Pky,Bellflower,562-579-6900,merissa.tomblin@gmail.com,,
1919,Golda,Kaniecki,6201 S Nevada Ave,Toms River,732-628-9909,golda_kaniecki@yahoo.com,,
1920,Catarina,Gleich,78 Maryland Dr #146,Denville,973-210-3994,catarina_gleich@hotmail.com,,
1921,Virgie,Kiel,76598 Rd  I 95 #1,Denver,303-776-7548,vkiel@hotmail.com,,
1922,Jolene,Ostolaza,1610 14th St Nw,Newport News,757-682-7116,jolene@yahoo.com,,
1923,Keneth,Borgman,86350 Roszel Rd,Phoenix,602-919-4211,keneth@yahoo.com,,
1924,Rikki,Nayar,1644 Clove Rd,Miami,305-968-9487,rikki@nayar.com,,
1925,Elke,Sengbusch,9 W Central Ave,Phoenix,602-896-2993,elke_sengbusch@yahoo.com,,
1926,Hoa,Sarao,27846 Lafayette Ave,Oak Hill,386-526-7800,hoa@sarao.org,,
1927,Trinidad,Mcrae,10276 Brooks St,San Francisco,415-331-9634,trinidad_mcrae@yahoo.com,,
1928,Mari,Lueckenbach,1 Century Park E,San Diego,858-793-9684,mari_lueckenbach@yahoo.com,,
1929,Selma,Husser,9 State Highway 57 #22,Jersey City,201-991-8369,selma.husser@cox.net,,
1930,Antione,Onofrio,4 S Washington Ave,San Bernardino,909-430-7765,aonofrio@onofrio.com,,
1931,Luisa,Jurney,25 Se 176th Pl,Cambridge,617-365-2134,ljurney@hotmail.com,,
1932,Clorinda,Heimann,105 Richmond Valley Rd,Escondido,760-291-5497,clorinda.heimann@hotmail.com,,
1933,Dick,Wenzinger,22 Spruce St #595,Gardena,310-510-9713,dick@yahoo.com,,
1934,Ahmed,Angalich,2 W Beverly Blvd,Harrisburg,717-528-8996,ahmed.angalich@angalich.com,,
1935,Iluminada,Ohms,72 Southern Blvd,Mesa,480-293-2882,iluminada.ohms@yahoo.com,,
1936,Joanna,Leinenbach,1 Washington St,Lake Worth,561-470-4574,joanna_leinenbach@hotmail.com,,
1937,Caprice,Suell,90177 N 55th Ave,Nashville,615-246-1824,caprice@aol.com,,
1938,Stephane,Myricks,9 Tower Ave,Burlington,859-717-7638,stephane_myricks@cox.net,,
1939,Quentin,Swayze,278 Bayview Ave,Milan,734-561-6170,quentin_swayze@yahoo.com,,
1940,Annmarie,Castros,80312 W 32nd St,Conroe,936-751-7961,annmarie_castros@gmail.com,,
1941,Shonda,Greenbush,82 Us Highway 46,Clifton,973-482-2430,shonda_greenbush@cox.net,,
1942,Cecil,Lapage,4 Stovall St #72,Union City,201-693-3967,clapage@lapage.com,,
1943,Jeanice,Claucherty,19 Amboy Ave,Miami,305-988-4162,jeanice.claucherty@yahoo.com,,
1944,Josphine,Villanueva,63 Smith Ln #8343,Moss,931-553-9774,josphine_villanueva@villanueva.com,,
1945,Daniel,Perruzza,11360 S Halsted St,Santa Ana,714-771-3880,dperruzza@perruzza.com,,
1946,Cassi,Wildfong,26849 Jefferson Hwy,Rolling Meadows,847-633-3216,cassi.wildfong@aol.com,,
1947,Britt,Galam,2500 Pringle Rd Se #508,Hatfield,215-888-3304,britt@galam.org,,
1948,Adell,Lipkin,65 Mountain View Dr,Whippany,973-654-1561,adell.lipkin@lipkin.com,,
1949,Jacqueline,Rowling,1 N San Saba,Erie,814-865-8113,jacqueline.rowling@yahoo.com,,
1950,Lonny,Weglarz,51120 State Route 18,Salt Lake City,801-293-9853,lonny_weglarz@gmail.com,,
1951,Lonna,Diestel,1482 College Ave,Fayetteville,910-922-3672,lonna_diestel@gmail.com,,
1952,Cristal,Samara,4119 Metropolitan Dr,Los Angeles,213-975-8026,cristal@cox.net,,
1953,Kenneth,Grenet,2167 Sierra Rd,East Lansing,517-499-2322,kenneth.grenet@grenet.org,,
1954,Elli,Mclaird,6 Sunrise Ave,Utica,315-818-2638,emclaird@mclaird.com,,
1955,Alline,Jeanty,55713 Lake City Hwy,South Bend,574-656-2800,ajeanty@gmail.com,,
1956,Sharika,Eanes,75698 N Fiesta Blvd,Orlando,407-312-1691,sharika.eanes@aol.com,,
1957,Nu,Mcnease,88 Sw 28th Ter,Harrison,973-751-9003,nu@gmail.com,,
1958,Daniela,Comnick,7 Flowers Rd #403,Trenton,609-200-8577,dcomnick@cox.net,,
1959,Cecilia,Colaizzo,4 Nw 12th St #3849,Madison,608-382-4541,cecilia_colaizzo@colaizzo.com,,
1960,Leslie,Threets,2 A Kelley Dr,Katonah,914-861-9748,leslie@cox.net,,
1961,Nan,Koppinger,88827 Frankford Ave,Greensboro,336-370-5333,nan@koppinger.com,,
1962,Izetta,Dewar,2 W Scyene Rd #3,Baltimore,410-473-1708,idewar@dewar.com,,
1963,Tegan,Arceo,62260 Park Stre,Monroe Township,732-730-2692,tegan.arceo@arceo.org,,
1964,Ruthann,Keener,3424 29th St Se,Kerrville,830-258-2769,ruthann@hotmail.com,,
1965,Joni,Breland,35 E Main St #43,Elk Grove Village,847-519-5906,joni_breland@cox.net,,
1966,Vi,Rentfro,7163 W Clark Rd,Freehold,732-605-4781,vrentfro@cox.net,,
